date,hotel_id,rooms_available,rooms_sold,adr,cancellations,no_shows,upgrades,avg_length_of_stay,group_rooms_sold,corporate_rooms_sold,direct_rooms_sold,ota_rooms_sold,market_occ,market_adr,marketing_spend,ota_commission,payroll_cost,utility_cost,nps,review_score,rain_mm,event_flag,loyalty_signups,fnb_revenue
4/16/2025,1013,150,110,8263.05,11,2,0,1.89,25,13,22,50,0.7406,7644.51,34257.83,52220.46,130382.68,112861.65,47,4,0.4,0,3,41210.5
4/17/2025,1013,150,109,7910.21,0,0,3,1.8,19,39,23,28,0.7521,7485.64,79863.4,26821.63,297669.44,119601.85,68,4.1,7.3,0,2,82742.52
4/18/2025,1013,150,135,7848.81,7,0,2,1.88,13,37,30,55,0.9339,8187.9,28079.43,69547.58,324673.67,162318.51,21,3.9,4.1,0,7,95908.1
4/19/2025,1013,150,130,7490.59,7,5,7,1.43,28,38,30,34,0.8473,7762.55,36288.91,32590.26,365851.55,62800.45,47,4.6,3.4,0,6,90804.52
4/20/2025,1013,150,132,7993.39,10,0,2,1.79,26,34,32,40,0.9095,7880.02,69548.01,44659.33,282520.9,170008.94,56,4.9,1.2,0,3,91102.42
4/21/2025,1013,150,120,7478.28,5,0,3,1.5,22,33,12,53,0.763,7322.29,74860.3,60587.18,220860.68,139886.51,29,4.5,4.7,1,3,53074.49
4/22/2025,1013,150,118,7542.77,5,2,5,2.56,22,25,24,47,0.7629,7769.14,27358.03,48113.34,356546,114045.64,26,3.9,0,1,3,86826.74
4/23/2025,1013,150,115,7828.21,13,0,4,1.7,23,40,35,17,0.777,7374.99,45532.94,18592.23,172644.76,77682.86,17,4.9,0,0,2,39665.51
4/24/2025,1013,150,113,7715.3,4,2,2,1.93,18,49,24,22,0.7759,8011.57,40715.47,29107.45,124945.94,93122.54,46,4.1,7.1,0,1,46644.64
4/25/2025,1013,150,140,7636.3,8,4,1,1.78,27,41,23,49,0.94,7213.24,11567.8,49493.38,282242.91,121015.05,41,4.4,6.1,0,5,84744.16
4/26/2025,1013,150,134,7753.82,3,0,1,2.14,35,54,31,14,0.9144,7782.83,46491.47,19389.09,121644.26,120064.6,16,4.1,0,0,0,43384.39
4/27/2025,1013,150,132,7935.17,9,2,2,1.85,12,21,36,63,0.8632,7823.23,43716.61,81626.78,199143.68,145843.15,31,4.5,8.9,0,3,48306.37
4/28/2025,1013,150,108,8287.81,9,0,1,2.1,20,38,24,26,0.7369,8466.87,19381.45,30885.77,299321.05,116989.97,49,4.2,0.1,0,4,60655.25
4/29/2025,1013,150,103,7592.89,5,1,2,1.56,12,28,18,45,0.6946,7306.21,22721.32,49488.11,324715.18,158053.11,38,3.6,1.2,0,3,55230.11
4/30/2025,1013,150,121,7375.06,9,6,2,1.94,11,47,20,43,0.7965,6731.02,27503.7,49977.93,302430.06,186024.48,49,4.9,0,0,4,37903.09
5/1/2025,1013,150,112,7861.79,9,2,0,1.83,24,30,17,41,0.7181,7731.29,35583.89,45755.06,130029.28,79057.97,49,4.1,8.2,0,0,57501.89
5/2/2025,1013,150,139,8246.27,9,3,1,1.79,21,42,38,38,0.94,8229.99,74839.41,53605.59,180735.93,129887.79,58,3.9,0,1,5,93440.61
5/3/2025,1013,150,134,7519.91,7,1,4,1.82,17,54,40,23,0.907,7252.94,78600.52,21526.32,169796.72,167760.84,13,4.3,2.4,0,6,85559.4
5/4/2025,1013,150,137,8080.34,7,2,1,1.99,37,40,39,21,0.94,7348.27,15863.69,28195.6,241764.93,191260.31,30,3.8,1.7,0,5,80384.42
5/5/2025,1013,150,119,7904.63,5,4,6,1.66,24,37,18,40,0.8241,7744.48,52007.53,46143.5,152361.11,151515.29,43,3.9,3.8,1,2,79473.58
5/6/2025,1013,150,112,8332.64,3,2,0,1.96,22,22,28,40,0.7596,8340.43,11150.64,54602.08,375523.42,146507.81,40,4.4,0,0,1,83704.03
5/7/2025,1013,150,115,7632.52,2,3,3,1.74,8,36,27,44,0.7509,7925.87,58085.91,57148.04,291211.5,172152,42,4.5,3.2,0,3,46492.93
5/8/2025,1013,150,121,7600.22,6,2,2,1.51,20,42,28,31,0.7974,6869.9,59588.97,39972.36,158758.15,143566.78,25,3.7,5.3,0,0,53912.98
5/9/2025,1013,150,127,8201.05,13,1,2,1.84,23,31,19,54,0.8502,7854.51,33767.18,78914.73,312421.42,140550.64,39,3.7,0,0,4,64960.56
5/10/2025,1013,150,131,7478.92,5,4,1,1.53,30,38,27,36,0.8846,7561.97,76695.65,39243.49,309156.19,113152.24,38,4.3,6,0,3,103691.84
5/11/2025,1013,150,137,7744.38,7,0,2,1.74,19,42,33,43,0.94,7916.8,38209.24,40144.96,192965.7,127145.2,48,4.3,3.4,0,3,45617.95
5/12/2025,1013,150,111,7924.95,3,0,3,1.81,25,40,26,20,0.7497,7809.7,30643.34,27700.78,172962.41,182191.44,25,4.7,7.8,1,1,66098.88
5/13/2025,1013,150,116,7775.81,3,3,3,1.56,29,54,40,0,0.7814,7032.78,17952.98,0,160554.57,90149.68,28,3.9,0,0,2,68995.49
5/14/2025,1013,150,123,7565.25,16,2,2,1.79,18,35,14,56,0.837,6902.17,64768.58,53778.74,187848.29,194888.15,45,4.1,2.8,0,3,37921.21
5/15/2025,1013,150,132,7550.4,11,1,2,1.54,38,62,30,2,0.9108,7162.46,53398.66,2274.62,273034.13,67332.19,29,4,0,0,3,40289.36
5/16/2025,1013,150,130,8329.83,9,0,3,1.81,31,34,11,54,0.8953,8725.11,18395.53,64006.21,255994.9,142846.52,53,4,8.5,1,2,99378.52
5/17/2025,1013,150,134,7588.08,7,2,3,1.7,20,48,39,27,0.8596,6910.03,75582.54,30315.24,266804.5,166275.24,30,4.9,8.2,0,2,56221.27
5/18/2025,1013,150,131,8001.47,4,1,1,2.66,16,37,30,48,0.8337,7987.91,79895.22,68053.13,376648.56,109221.23,36,4.3,1.4,0,10,102014.48
5/19/2025,1013,150,122,7428.93,3,0,2,1.32,15,54,27,26,0.7879,7132.23,33447.83,27237.79,289162.91,129649.45,68,4.2,4.4,0,4,56924.21
5/20/2025,1013,150,112,7453.54,6,0,2,2.1,19,21,14,58,0.7201,7610.58,17634.19,64849.31,145667.25,122435.03,38,4,0,0,1,74528.59
5/21/2025,1013,150,106,7976.71,7,0,2,2.16,21,35,29,21,0.7142,7626,39997.9,20931.79,360406.22,155230.11,42,4.2,3.6,0,3,56984.73
5/22/2025,1013,150,112,7542.16,3,1,1,1.65,25,40,23,24,0.7197,7866.2,64841.1,32525.8,317709.86,193460.11,26,3.4,8.9,0,5,74808.6
5/23/2025,1013,150,129,8020.49,8,0,4,1.12,28,40,36,25,0.8629,8310.32,55821.2,29895.57,177708.32,71420.24,54,4.3,12.2,0,2,71499.24
5/24/2025,1013,150,127,7627.05,5,0,4,2.03,13,52,30,32,0.8819,8001.23,24998.08,30588.53,309853.81,150333.67,59,3.9,5.8,0,5,49475.41
5/25/2025,1013,150,136,7782.16,11,2,1,1.79,32,43,34,27,0.94,8075.69,21270.6,30347.12,143357.73,134406.49,39,4.1,13,0,7,47543.73
5/26/2025,1013,150,110,8008.99,3,0,4,1.56,19,39,22,30,0.699,8180.23,70001.24,34488.24,331931.88,93500.98,53,4,0,1,5,51293.71
5/27/2025,1013,150,112,7695.5,4,1,1,1.94,21,38,10,43,0.7642,7659.21,30399.31,51043.35,338154.68,169940.96,42,4,0,0,3,54859.51
5/28/2025,1013,150,115,7404.94,8,0,0,1.56,22,34,20,39,0.7987,7754.18,26689.78,48898.36,291521.85,143525.02,37,4.5,4.1,0,6,88431.08
5/29/2025,1013,150,114,8275.49,7,3,1,1.9,39,29,37,9,0.7688,7641.66,61532.69,10465.6,266222.47,103998.19,56,3.9,0,0,3,79929.2
5/30/2025,1013,150,142,7752.47,4,3,2,1.81,26,38,27,51,0.94,7129.26,64933.59,68221.1,266150.79,161004.82,28,3.7,1.9,1,9,58459.57
5/31/2025,1013,150,134,7780.14,7,0,3,1.6,31,44,25,34,0.8788,7629.26,66261.82,43907.57,344712.34,149046.53,48,4.9,0,1,5,60514.8
6/1/2025,1013,150,126,7703.68,11,5,3,1.25,8,41,29,48,0.8567,7791.07,63761.32,64323.97,124213.25,96595.4,17,4.5,0.8,0,5,73219.34
6/2/2025,1013,150,117,8359.35,2,1,0,1.55,16,39,32,30,0.795,8078.97,41023.13,36173.98,227748.3,154577.7,39,3.6,7.7,0,2,57779.13
6/3/2025,1013,150,115,7409.41,6,4,4,2.24,29,29,23,34,0.7348,7602.86,10665.59,37170.73,360591.54,142983.23,49,4.6,3.2,1,6,74341.85
6/4/2025,1013,150,116,8266.61,3,1,10,1.94,7,37,27,45,0.8065,7563.04,38038.81,60291.98,315253.1,181481.3,45,3.6,0,0,3,69983.35
6/5/2025,1013,150,116,8219.1,6,2,1,1.64,23,29,30,34,0.7456,8530.79,27243.16,37978.22,163193.47,133843.57,29,4.2,10.3,0,3,40653.86
6/6/2025,1013,150,137,7939.86,2,0,7,1.93,30,40,38,29,0.94,7228.42,26618.49,34358.32,129307.42,146409.52,41,4,9.7,0,3,42104.41
6/7/2025,1013,150,137,7520.04,5,0,6,1.85,37,38,40,22,0.927,7125.27,47483.03,24143.97,318124.23,176489.6,32,3.4,7.8,1,4,95598.36
6/8/2025,1013,150,134,8055.29,10,0,2,1.67,38,45,24,27,0.9313,8019.38,58616.34,26197.54,308875.47,135772.08,57,4,15.8,0,4,103645.8
6/9/2025,1013,150,106,8335.82,2,2,2,1.66,27,44,38,0,0.6964,7654.82,42581.33,0,374485.07,94562.91,51,4.2,15.7,0,6,73026.3
6/10/2025,1013,150,101,7808.24,4,2,1,1.49,21,37,36,7,0.6918,7449.86,45391.67,6910.63,187343.06,146329.33,45,4.6,9.5,0,3,65527.15
6/11/2025,1013,150,104,7908.32,2,2,1,1.81,13,42,20,29,0.7158,7487.46,72264.15,33809.2,158317.92,165592.49,45,3.9,11.2,0,2,75944.94
6/12/2025,1013,150,107,7809.68,10,1,0,1.88,20,28,13,46,0.7136,7566.92,70441.72,43608.71,144688.15,197287.83,41,3.9,0,0,1,83247.85
6/13/2025,1013,150,128,8134.97,10,1,0,1.79,36,60,31,1,0.8678,7972.55,24829.34,1088.75,347319.33,76896.12,22,3.8,0,0,3,76060.2
6/14/2025,1013,150,121,7862.09,9,1,6,1.83,30,38,28,25,0.7973,8068.55,38855.76,27881.27,202997.94,185933.57,39,4.7,10.7,0,4,48747.13
6/15/2025,1013,150,132,7527.68,6,1,1,1.24,19,26,42,45,0.8846,7581.58,35693.7,47907.46,139968.7,137272.76,55,3.6,10.5,0,4,58733
6/16/2025,1013,150,111,7384.08,3,1,2,1.28,15,33,23,40,0.732,6702.11,44590.31,48742.23,263502.44,165421.71,44,4.3,7.7,0,2,35672.91
6/17/2025,1013,150,117,8333.07,7,1,5,2.18,14,36,41,26,0.7717,7560.47,63342.53,36905.12,143581.36,109484,52,3.8,7.5,0,2,67544.15
6/18/2025,1013,150,109,8047.68,11,2,2,0.84,7,32,21,49,0.7506,8051.85,37870.54,53619.98,151134.91,95437.87,32,4.7,9.2,0,3,37062.25
6/19/2025,1013,150,130,8161.29,7,1,1,2.08,22,43,35,30,0.8438,7623.11,74680,37102.89,284212.62,64814.67,56,4,10.4,0,2,75351.79
6/20/2025,1013,150,125,7764.09,11,1,2,1.52,22,54,35,14,0.8355,7599.13,41451.17,17430.75,188513.89,91215.78,8,4,9.8,0,5,83119.87
6/21/2025,1013,150,141,7466.23,7,4,5,2.27,21,42,32,46,0.8938,7717.8,51900.95,57092.34,164718.77,99038.81,7,4,9.1,0,5,102379.75
6/22/2025,1013,150,135,7414.94,11,0,3,1.36,16,24,43,52,0.8591,7481.37,31240.81,57867.38,141925.23,136646.39,46,4.3,0,0,4,82194.82
6/23/2025,1013,150,102,8165.41,10,3,2,1.32,15,30,24,33,0.7086,8487.85,39586.09,46414.93,338966.39,147928.2,45,4,10.9,0,2,56238.81
6/24/2025,1013,150,116,8016.29,10,3,1,2.09,23,29,34,30,0.7649,7236.65,36958.37,30000.12,174530.77,173814.32,41,3.6,10.1,0,4,84347.49
6/25/2025,1013,150,110,7734.14,2,0,2,1.97,14,46,23,27,0.7076,7081.99,44462.09,35142.57,213664.8,124589.51,48,3.5,13.7,0,0,39229.47
6/26/2025,1013,150,125,7828.83,7,1,4,1.58,33,41,40,11,0.8239,7456.44,71992.81,11417.27,227680,165330.81,48,4.3,0,0,3,68757.57
6/27/2025,1013,150,127,7841.17,16,2,1,1.63,31,35,29,32,0.8141,7643.24,69052.39,44663.9,351233.9,79201.7,43,3.1,5.7,0,7,41981.11
6/28/2025,1013,150,142,8262.45,5,1,0,1.77,26,49,32,35,0.94,8090.25,40014.99,37033.76,333808.62,99710.61,22,4.2,2,0,8,92021.69
6/29/2025,1013,150,124,8016.73,8,2,3,1.31,17,46,32,29,0.8378,8342.46,47934.12,38095.65,332213.3,100667.76,58,3.6,13,0,3,90475.3
6/30/2025,1013,150,107,8282.93,4,0,2,1.51,23,31,17,36,0.7093,7548.93,17131.65,41998.95,325341.34,66555.94,62,4.4,2.5,0,5,38873.95
4/1/2025,1014,150,100,3756.81,2,4,3,1.97,20,36,16,28,0.6996,3822.51,71761.46,12644.29,303502.76,77088.69,48,4.6,6.3,0,4,47620.33
4/2/2025,1014,150,112,3748.78,13,0,5,2.36,14,47,30,21,0.767,3645.52,53985.55,14051.32,284706.17,79746.32,40,3.7,0,0,4,69163.36
4/3/2025,1014,150,94,3677.45,2,1,2,1.66,16,40,10,28,0.6298,3692.52,29582.45,17889.21,274743.37,140327.29,52,3.9,3.7,0,5,42293.14
4/4/2025,1014,150,119,3636.85,9,4,4,2.07,29,28,28,34,0.8171,3278.02,25078.65,17936.45,147128.38,104728.71,47,3.8,0,0,3,75760.93
4/5/2025,1014,150,117,3787.38,10,0,1,1.22,24,41,26,26,0.816,3471.07,18012.72,14905.24,297874.73,167138.61,58,3.9,0.1,0,3,78156.88
4/6/2025,1014,150,120,3379.88,8,2,1,1.81,21,32,23,44,0.7856,3420.25,15163.47,18223.57,266724.2,132836.37,41,4.8,3.3,0,6,64807.48
4/7/2025,1014,150,98,3609.14,4,1,1,2.02,13,21,27,37,0.6485,3645.63,75854.12,19407.75,127983.6,96431.82,52,4.4,9.5,0,0,65674.8
4/8/2025,1014,150,102,3803.25,1,3,2,1.96,14,38,20,30,0.6881,3648.27,70920.93,19330.02,193488.17,171224.81,38,4.3,0,0,1,74939.88
4/9/2025,1014,150,115,3602.38,4,0,2,1.9,12,28,16,59,0.7702,3617.89,58924.04,29966.39,369855.01,63438,37,4.4,6.9,0,5,66522
4/10/2025,1014,150,109,3756.93,6,1,2,1.66,26,31,25,27,0.7178,3621.94,26074.83,15497.84,349104.83,92018.09,56,4,0,0,0,33838.42
4/11/2025,1014,150,110,3460.05,2,1,3,1.94,29,32,20,29,0.7349,3162.51,18911.49,12130.89,311874.68,125283.36,76,4,0.3,0,1,74633.8
4/12/2025,1014,150,115,3438.45,7,0,1,2,12,44,27,32,0.7693,3596.4,69395.16,14463.09,186796.1,95075.81,42,4.1,7.7,0,2,52790.2
4/13/2025,1014,150,111,3552.5,9,4,2,1.5,15,22,33,41,0.7333,3294.18,34376.83,17971.09,136247.78,101960.82,36,4.2,1.6,1,3,63587.18
4/14/2025,1014,150,110,3471.06,8,3,1,1.35,18,33,28,31,0.7223,3411.88,41498.77,15152.81,250344.23,128742.74,64,4.8,0,0,7,50326.97
4/15/2025,1014,150,110,3690.65,2,3,0,1.2,13,27,25,45,0.7236,3347.94,33598.66,26604.57,311974.3,120159.42,54,3.9,3.6,0,4,81861.05
4/16/2025,1014,150,92,3522.45,5,2,0,1.64,20,29,17,26,0.6059,3344.25,59270.89,15880.32,238895.28,87349.17,51,4,3.9,0,0,36782.62
4/17/2025,1014,150,100,3417.94,4,2,1,2.35,19,34,31,16,0.6663,3157,36082.33,7807.01,288570.09,143846.69,47,3.7,2.4,0,4,36868.28
4/18/2025,1014,150,116,3482.73,7,1,3,1.86,28,42,26,20,0.7858,3516.14,51022.7,9734.78,202316,186233.2,43,4.1,0,0,1,38085.86
4/19/2025,1014,150,111,3620.16,2,1,1,2.3,14,22,6,69,0.7259,3373.27,73938.01,35425.39,144500.02,68502,44,4.7,0,0,2,88375.86
4/20/2025,1014,150,119,3678.69,9,1,2,1.56,16,56,34,13,0.8025,3838.5,51313.36,7199.66,242630.29,144031.11,30,4.6,0,0,5,57272
4/21/2025,1014,150,102,3566.07,8,2,1,1.73,17,25,16,44,0.6986,3497.84,74876.97,23060.63,361802,165856.55,42,3.9,0,0,3,72983.71
4/22/2025,1014,150,107,3439.33,8,2,1,1.84,18,28,20,41,0.7311,3145.7,62493.67,21058.81,252018.08,131214.77,33,4.4,0,0,5,45937.82
4/23/2025,1014,150,98,3373.61,6,0,6,1.71,7,36,28,27,0.6814,3494.07,35727.16,12978.19,337293.19,119702.06,52,4.6,2,0,4,35500.39
4/24/2025,1014,150,104,3502.07,7,1,5,1.39,23,27,26,28,0.726,3273.77,78634.74,14640.24,355855.87,152325.12,65,4.6,0.3,0,4,45028.62
4/25/2025,1014,150,117,3741.24,4,4,1,1.92,33,21,30,33,0.8182,3864.39,73888.51,16880.73,307232.33,118057.13,48,3.9,5.4,0,4,61578.52
4/26/2025,1014,150,119,3623.29,8,1,1,2.2,24,34,21,40,0.8054,3612.51,26833.46,21904.07,190350.72,127794.95,38,4.1,0,0,2,39714.15
4/27/2025,1014,150,118,3582,2,1,1,2.22,20,45,9,44,0.8126,3344.03,69421.21,21766.3,358153.87,77221.38,36,3.9,1.4,0,1,88222.9
4/28/2025,1014,150,95,3684.9,5,0,0,2.1,9,22,24,40,0.6502,3402.44,50511.77,21724.14,346377.42,148385.08,25,4.3,1.3,0,2,30468.34
4/29/2025,1014,150,108,3787.98,6,1,2,2.1,17,17,17,57,0.73,3829.84,10080.83,34273.59,324343.17,80634.33,37,4,4.9,0,4,40003.5
4/30/2025,1014,150,105,3710.2,11,3,1,1.28,28,38,17,22,0.7291,3634.31,65845.17,12175.24,158021.36,107722.36,27,4.1,0,1,4,72606.95
5/1/2025,1014,150,95,3544.52,8,2,1,1.69,11,34,36,14,0.6513,3571.38,19373.3,6090.45,175949.9,143672.93,57,4.1,1.4,0,1,45110.26
5/2/2025,1014,150,116,3642.56,8,0,3,1.3,14,39,21,42,0.7648,3404.24,56420.22,18383.79,234620.63,83910.21,54,4.4,0.1,0,3,51166.23
5/3/2025,1014,150,108,3780.66,6,0,0,1.18,20,47,24,17,0.7087,3945.63,41815.48,10612.83,354596.14,160445.31,26,4.1,4.8,0,2,83051.09
5/4/2025,1014,150,121,3454.4,9,3,4,2.19,15,35,26,45,0.8387,3329.31,74179.84,25731.25,289726.22,112604.54,45,4.3,0,0,4,47161.89
5/5/2025,1014,150,103,3599.62,3,0,1,1.8,12,38,25,28,0.6626,3275.69,60169.54,14513.15,350399.39,64871.22,44,4.3,0,0,1,82234
5/6/2025,1014,150,107,3615.88,5,0,5,2.13,22,41,21,23,0.7111,3417.39,20209.91,13813.75,173302.35,95387.77,27,4.7,7.5,1,1,62307.87
5/7/2025,1014,150,103,3619.82,4,2,4,1.8,17,17,29,40,0.674,3794.08,67758.1,22788.1,236339.12,86859.6,66,4,0,0,2,77887.1
5/8/2025,1014,150,98,3757.42,2,1,2,1.3,28,27,22,21,0.6595,3601.74,40849.43,11936.7,249167.53,75200.18,36,4,12.3,0,5,36241.15
5/9/2025,1014,150,128,3634.75,6,3,3,1.94,10,39,40,39,0.8224,3726.87,12812.77,23986.15,304454.4,81492.78,53,4.2,0,0,2,84587.75
5/10/2025,1014,150,110,3544.68,11,2,1,1.76,26,26,25,33,0.7606,3717.42,36377.15,16967.77,274460.96,156413.62,50,3.7,3.5,0,7,46209.07
5/11/2025,1014,150,110,3405.58,3,4,1,2.09,15,20,21,54,0.7647,3271.35,31471.24,31740.82,336187.55,123632.04,47,3.9,0,0,2,47649.1
5/12/2025,1014,150,109,3529.37,7,0,7,1.73,22,34,20,33,0.739,3372.74,67785.28,17109.2,129421.65,106860.94,29,4.7,14.2,0,2,59826.95
5/13/2025,1014,150,96,3524.25,6,2,1,1.69,19,24,28,25,0.6436,3679.99,23320.24,10995.24,244958.44,163380.68,55,4,2.5,1,3,38217.44
5/14/2025,1014,150,92,3534.98,2,0,4,1.17,23,35,20,14,0.5937,3473.93,42084.44,6111.54,223275.17,82987.86,48,4.2,3.5,0,4,38870.71
5/15/2025,1014,150,107,3592.01,8,3,7,1.61,25,43,30,9,0.7265,3368.1,63602.37,4745.11,350609.98,130163.96,32,4.4,0,0,2,61340.87
5/16/2025,1014,150,106,3785.31,3,0,3,1.33,21,21,9,55,0.7427,3899.84,22788.37,35054.62,337902.7,123743.21,30,3.9,10.8,1,0,43907.25
5/17/2025,1014,150,128,3554.45,2,0,2,1.43,29,37,26,36,0.8362,3448.7,41278.24,21682.57,353426.78,76872.34,36,4.3,7.1,0,5,97961.34
5/18/2025,1014,150,122,3590.54,6,1,2,2.18,18,42,20,42,0.7795,3619.58,34114.38,24755.98,324514.39,151378.34,18,3.4,6.2,0,3,69617.35
5/19/2025,1014,150,102,3632.72,6,0,5,1.73,14,28,19,41,0.6625,3683.08,57825.66,20111.7,261912.3,136558.38,43,4,0,0,3,48729.8
5/20/2025,1014,150,107,3753.51,9,3,6,1.41,36,51,21,0,0.7299,3732.22,30171.29,0,258400.13,120242.75,52,4.4,13.2,0,4,47688.39
5/21/2025,1014,150,98,3813.26,3,0,1,2.4,14,33,20,31,0.6473,3543.36,10488.66,19770.24,210256.45,144680.03,35,4,0.3,0,6,46946.15
5/22/2025,1014,150,102,3531.7,2,1,0,2.24,26,26,22,28,0.6533,3511.41,26833.48,15108.02,156368.61,183862.8,47,4.4,10.3,0,4,76885.03
5/23/2025,1014,150,109,3544.44,4,0,6,1.59,20,38,35,16,0.7609,3653.52,71726.51,9685.16,237841.98,133568.59,17,4.3,0,0,2,65762.28
5/24/2025,1014,150,113,3610.78,8,0,2,1.97,24,32,21,36,0.7484,3554.23,30328.93,22259.3,346663,124182.14,23,3.8,0,0,3,47829.89
5/25/2025,1014,150,117,3812.22,9,2,1,2.3,40,39,25,13,0.787,3862.71,53305.39,7677.76,160279.56,81232.77,67,4.3,8.6,1,3,75965.19
5/26/2025,1014,150,104,3791.13,2,1,0,1.66,13,29,21,41,0.6623,3533.53,61321.17,21846.68,138722.85,131017.12,69,4.6,0,0,3,68631.15
5/27/2025,1014,150,99,3469.8,1,0,3,1.89,24,29,24,22,0.6888,3282.42,23073.64,9246.2,227845.88,67726.5,18,4.9,0,1,5,36936.65
5/28/2025,1014,150,97,3529.24,5,2,1,1.91,19,26,22,30,0.6164,3232.03,52447.53,14783.4,171344.84,67161.15,43,3.8,0,0,0,36838.46
5/29/2025,1014,150,102,3820.69,9,1,1,1.75,27,43,28,4,0.7104,3778.16,30882.93,2489.21,259556.43,187673.34,24,3.6,0,0,4,36882.58
5/30/2025,1014,150,111,3414.76,3,1,3,1.7,23,37,37,14,0.7279,3444.63,42558.51,7043.87,124092.73,104241.29,19,4.6,5.9,0,4,69659.17
5/31/2025,1014,150,120,3770.39,7,2,1,1.71,20,48,25,27,0.809,3957.96,37492.53,17748.04,130278.6,60723.98,38,4.5,0,0,0,36578.56
6/1/2025,1014,150,114,3446.73,5,0,5,2.09,20,31,25,38,0.7217,3105.93,11667.74,21506.34,191192.05,150306.71,15,3.9,0,0,3,78535.52
6/2/2025,1014,150,111,3430.54,11,3,0,2.22,16,35,28,32,0.7775,3122.44,43136.47,18383.18,195268.45,164704.33,46,4.2,4.3,0,1,48298.03
6/3/2025,1014,150,95,3552.32,4,2,1,2.02,15,34,15,31,0.6253,3638.01,64532.02,19752.12,313177.4,109721.48,33,3.4,13.8,0,3,66568.65
6/4/2025,1014,150,96,3689.95,2,3,1,1.98,18,35,13,30,0.6496,3480.4,76293.52,15929.33,226068.95,104153.27,34,4.2,6.2,0,4,32381.94
6/5/2025,1014,150,106,3690.4,12,1,0,1.91,8,31,33,34,0.7287,3386.07,11531.98,19014.31,225630.48,111067.29,41,3.7,3.7,1,3,52163.5
6/6/2025,1014,150,113,3636.07,5,0,1,1.44,25,30,17,41,0.7843,3672.65,62753.15,18676.86,205970.98,63251.78,38,4.3,8.6,0,3,66637.83
6/7/2025,1014,150,124,3535.01,11,3,3,1.42,19,36,22,47,0.8454,3434.57,40235.75,24135.03,317509.59,198779.33,62,3.9,11,0,3,67059.8
6/8/2025,1014,150,108,3682.37,4,0,3,1.92,28,57,19,4,0.7003,3425.96,18563.13,2394.94,165755.84,191732.5,47,4,8.1,1,4,51038.87
6/9/2025,1014,150,98,3625.7,7,1,2,1.6,17,18,17,46,0.6572,3656.45,26162.92,24084.56,272101.11,111178.77,66,4.3,6.9,0,6,31360.13
6/10/2025,1014,150,93,3632.98,10,2,3,2.01,24,25,19,25,0.6205,3727.24,14888.79,13270.63,188519.81,184558.91,36,4.3,8.9,0,0,59343.38
6/11/2025,1014,150,100,3502.98,3,2,4,2.17,24,23,11,42,0.6827,3312.43,53743.67,20262.43,155046.51,199067.98,30,4.2,11.2,0,4,33983.38
6/12/2025,1014,150,96,3480.71,9,2,2,1.76,12,23,19,42,0.6646,3510.18,30805.03,23354.87,228019.32,177752.23,57,3.3,1.3,0,2,67744.77
6/13/2025,1014,150,115,3706.96,8,0,4,2.02,19,44,25,27,0.7555,3804.18,64095.57,12162.62,296344.97,133677.48,27,3.7,12,0,3,39835.31
6/14/2025,1014,150,110,3557.77,7,2,4,1.95,10,28,33,39,0.7111,3327.95,41489.84,21194.09,131078.24,89392.37,34,4.2,7.4,0,3,65561.59
6/15/2025,1014,150,110,3482.54,0,0,6,1.8,21,35,21,33,0.7283,3588.65,11650.76,14977.87,257604.43,84859.26,35,3.9,8.9,0,5,72430.48
6/16/2025,1014,150,98,3621.71,5,3,6,1.76,14,32,23,29,0.6692,3576.43,38637.56,15264.19,370721.72,111630.11,37,4.5,5.5,0,4,30279.14
6/17/2025,1014,150,98,3769.14,3,3,2,1.66,15,22,18,43,0.6509,3853.46,11801.96,26108.93,121859.14,75932.49,42,3.8,10.8,0,3,68210.61
6/18/2025,1014,150,95,3634.41,1,0,0,1.26,11,28,17,39,0.6275,3785.39,28234.16,19146.41,291442.76,161801.35,62,4.2,15,0,2,68022.82
6/19/2025,1014,150,98,3664.14,7,1,4,1.59,18,26,20,34,0.6773,3688.9,65728.87,20965.64,212996.37,127509.82,32,3.9,10.5,0,7,48635.21
6/20/2025,1014,150,125,3625.59,8,1,1,2.28,20,25,32,48,0.8692,3567.12,36514.75,27810.57,359612.93,98650.73,41,4.8,12.3,0,4,86833.3
6/21/2025,1014,150,108,3642.22,10,0,4,1.82,16,27,25,40,0.7352,3740.38,31697.62,22999.86,120648.72,150777.19,25,3.7,13,0,2,45218.16
6/22/2025,1014,150,120,3392.73,7,2,2,2.07,13,28,28,51,0.8064,3240.63,37611.03,27051.57,342116.75,165976.88,40,4,6,1,4,74086.48
6/23/2025,1014,150,98,3699.55,5,2,5,2.43,12,29,11,46,0.6566,3700.94,70083.59,23937.92,224605.55,65792.26,21,4.5,4.7,0,3,44626.96
6/24/2025,1014,150,88,3373.12,2,2,0,2.17,13,28,14,33,0.5987,3522.06,28483.27,15153.89,267746.99,180032.9,44,3.7,6.8,0,3,50430.92
6/25/2025,1014,150,99,3741.64,9,0,1,1.51,19,30,27,23,0.6506,3672.43,68622.5,15408.25,330874.51,87040.09,66,4.2,0.9,1,0,73438.75
6/26/2025,1014,150,97,3769.51,6,3,3,1.48,9,32,28,28,0.6751,3793.13,14053.16,15984.64,246699.52,119066.08,34,4.2,4.5,0,6,47973.59
